Monto,Cantidad,ITBIS,Descuento
12764.32,2,254.52,371.78
32394.05,14,717.98,252.68
7208.93,2,106.18,72.38
20890.65,6,808.85,58.02
34904.69,12,338.44,257.14
34529.1,9,153.07,95.75
27609.07,9,705.3,269.74
27122.17,15,268.32,412.65
16363.99,6,150.5,239.25
21845.21,19,951.18,278.61
7488.43,1,491.41,17.91
7874.55,18,417.49,131.41
9030.16,19,746.33,204.85
8433.35,9,706.8,499.5
34020.42,8,285.54,477.06
25650.88,3,626.82,286.23
47413.11,6,689.51,133.43
45677.18,19,722.38,33.71
11399.65,10,618.15,408.15
26516.73,10,166.52,12.22
29813.15,10,310.82,185.92
42130.85,12,369.21,26.94
28295.87,16,562.18,362.72
24192.9,9,365.27,469.37
48822.49,16,828.45,387.59
21537.05,17,282.25,374.18
42723.55,19,429.49,171.8
10463.93,4,879.84,168.52
7148.29,2,215.8,434.55
22993.48,14,870.72,467.16
29195.85,12,904.28,362.77
6375.37,7,651.68,152.48
2664.97,9,705.36,242.6
4766.01,10,140.29,152.54
38127.76,14,432.52,97.67
45392.82,14,53.7,466.86
38325.54,9,664.36,445.73
30493.54,18,604.69,152.7
49018.67,14,745.68,158.42
19751.0,16,984.63,102.98
30145.03,1,459.76,19.68
36447.93,16,382.18,318.02
38874.82,16,93.7,483.88
1588.11,17,537.93,443.72
27450.1,5,302.75,184.35
4498.32,14,980.53,68.77
12501.12,13,751.31,373.25
13003.14,10,617.31,226.9
2598.22,3,448.54,119.36
21588.81,11,885.37,281.72
16469.67,12,872.04,252.83
17570.69,19,376.13,328.13
14152.35,7,794.82,238.7
10433.44,3,772.78,498.48
19109.57,14,128.49,344.23
49274.57,9,312.91,418.17
7947.38,1,666.11,383.48
41616.43,17,492.48,53.89
19702.01,8,751.48,238.46
11234.45,4,956.44,176.72
20485.76,13,238.95,258.98
44106.89,19,251.44,388.34
6766.93,5,217.02,120.52
15455.76,3,379.55,467.65
45945.91,6,220.96,410.7
16192.22,10,752.18,442.69
19503.76,6,297.42,30.08
29266.87,10,126.93,111.46
32798.48,8,674.41,141.72
31447.97,15,276.64,200.35
46584.77,7,439.44,237.07
2192.69,7,273.21,192.77
15169.93,3,224.22,434.91
18742.52,2,347.92,278.84
41892.7,13,312.45,308.81
26060.63,14,522.71,149.45
35152.95,1,923.09,208.38
3788.16,14,391.12,393.82
26335.8,8,484.18,471.16
35169.78,16,47.6,174.59
13851.04,17,985.61,449.96
25197.66,19,367.06,339.75
38565.19,10,750.11,440.63
39399.04,9,833.71,222.54
9995.18,15,701.1,381.15
12395.99,6,460.39,107.31
21170.3,10,140.97,300.93
1465.91,18,487.38,129.38
31218.66,11,642.03,375.15
27568.58,14,737.04,49.66
26774.46,12,494.66,320.21
31445.97,5,78.89,490.39
35238.91,2,496.3,162.04
19140.61,19,254.04,111.02
15106.94,12,860.32,447.27
31384.11,16,429.7,396.89
2028.15,12,655.29,304.64
32490.49,2,359.72,71.17
13311.73,14,489.6,232.49
44484.88,8,919.18,218.83
29243.14,10,617.57,275.97
11121.44,7,595.43,214.73
33178.74,3,623.2,157.05
47626.98,18,567.29,482.32
952.61,12,72.82,308.06
48044.19,18,791.94,264.33
32117.94,17,708.78,224.85
27929.88,11,472.27,2.17
11198.97,13,93.2,299.98
2039.37,3,113.68,0.61
22463.42,13,494.27,176.56
20747.35,19,533.46,393.52
13503.72,15,296.79,86.76
30166.1,14,358.74,242.59
44907.35,6,266.11,190.26
35094.51,19,591.99,347.59
18053.46,4,254.09,76.51
10518.59,6,100.29,276.16
4763.99,9,957.29,39.51
12210.97,11,401.52,196.62
33861.89,16,736.57,121.29
23018.52,16,43.21,408.26
29220.54,19,694.33,425.12
2312.87,19,237.67,396.96
42241.15,7,38.02,169.31
39650.96,4,649.51,426.87
4701.4,10,799.79,153.33
48894.94,13,682.5,345.76
31384.54,5,959.03,195.36
25889.21,6,564.65,287.84
19877.23,10,772.33,396.11
8491.65,3,177.65,14.92
7790.15,9,238.92,138.39
7818.18,10,934.07,348.27
16058.43,12,241.02,98.39
38955.05,2,265.59,303.38
10834.36,5,761.17,459.8
14416.88,5,703.0,123.41
24363.6,5,956.12,176.38
9356.28,10,233.02,278.67
31748.55,17,73.45,160.2
8219.16,6,416.35,181.57
22952.93,1,773.35,59.28
40130.13,11,644.79,88.47
5982.26,8,78.54,319.0
48967.92,2,550.85,442.74
44353.64,2,651.83,438.54
1018.05,13,144.61,112.45
18236.46,8,370.06,230.54
18074.01,18,459.21,210.94
26113.34,19,799.87,410.27
28048.18,9,340.93,162.39
32088.47,5,895.36,492.29
44513.01,18,156.43,321.19
25414.69,17,539.76,372.4
28025.28,18,647.96,468.19
13064.73,14,255.15,337.22
20853.19,10,396.18,347.87
45819.4,9,928.31,375.91
7909.88,15,78.27,255.55
49390.36,6,857.54,395.83
36568.18,4,707.1,18.55
10877.59,2,840.99,43.8
33135.45,3,350.31,112.78
24117.92,8,960.09,389.05
16281.93,14,76.38,482.06
106.53,18,754.36,435.06
37388.89,3,79.85,51.04
24268.68,5,486.33,260.26
24837.41,15,757.71,498.22
17557.72,10,831.92,221.38
20563.07,8,157.07,245.7
45760.3,17,116.38,430.34
29315.33,4,861.1,28.54
4721.51,8,706.58,9.12
11792.88,18,213.17,16.48
43440.54,10,353.22,323.06
14200.11,19,357.35,337.98
31930.82,7,516.39,21.75
22065.88,16,237.52,323.51
45359.29,12,433.46,242.18
9132.8,19,46.42,174.84
30113.3,13,527.16,186.34
14583.69,13,290.83,369.4
9927.78,13,694.65,110.83
9462.57,8,90.22,263.25
27437.72,19,287.31,462.79
38541.77,5,489.19,159.84
22340.81,5,719.93,33.48
27196.31,4,465.13,145.2
8689.67,15,497.95,253.06
25234.98,12,320.65,489.16
36146.46,17,320.22,432.17
2325.19,19,742.27,329.65
34907.78,8,73.58,37.07
41707.73,6,762.6,363.38
17840.56,4,229.32,180.01
9841.04,11,438.77,248.37
9395.96,8,653.15,355.82
30065.22,17,466.1,87.71
11466.71,3,634.33,255.2
4002.89,18,435.23,157.93
47584.46,11,453.09,127.4
17569.77,16,670.63,101.21
11611.29,18,774.14,276.64
7840.57,3,78.59,346.54
42682.39,7,811.56,221.54
31967.34,12,350.65,327.73
10655.07,2,474.78,199.22
43846.64,8,414.35,75.54
48408.23,17,167.5,114.2
11172.69,13,955.26,162.41
31493.36,10,798.19,120.21
36176.94,15,330.37,100.27
10307.61,4,518.07,354.29
2867.78,17,271.44,21.94
18585.01,9,608.34,107.96
32447.0,18,316.64,246.25
38727.4,7,829.9,248.64
46922.18,4,337.19,160.97
47781.21,1,558.09,392.42
29991.1,15,161.41,276.61
4702.81,2,650.84,398.19
41526.05,15,252.56,112.24
41026.71,12,976.07,483.41
42599.41,14,383.88,470.4
34864.34,6,351.76,495.63
18898.0,16,632.03,116.14
29091.14,10,236.47,223.4
14814.3,12,379.66,423.48
29132.74,6,662.51,22.15
37154.85,13,299.27,296.57
1285.72,10,217.21,304.62
36438.93,5,853.41,308.1
41700.11,17,879.13,432.63
47113.94,7,984.73,412.68
24432.55,15,771.11,7.69
45604.7,2,734.6,356.95
23801.83,7,414.5,297.37
27707.6,18,883.2,373.47
18845.72,3,913.44,250.66
36130.19,19,405.38,94.6
6105.77,17,96.72,68.62
11345.34,6,99.63,434.95
21221.7,12,924.83,496.37
33959.98,16,67.84,140.19
10277.38,14,788.62,424.42
16642.69,16,519.79,370.51
9040.76,1,139.31,198.67
26843.13,9,855.27,265.24
16896.75,12,470.81,230.73
8209.57,10,976.73,264.39
29423.03,12,572.11,411.17
18613.31,19,624.8,299.4
47911.27,15,524.97,186.39
8261.77,9,674.85,73.31
25344.31,2,56.37,488.03
12249.24,15,577.02,40.64
23379.17,17,473.28,341.15
16942.46,5,586.58,378.01
33523.18,18,909.0,494.83
34189.42,12,850.11,98.3
30132.85,1,892.29,360.28
43872.24,18,88.4,277.66
40657.18,7,956.76,324.57
5049.39,1,787.04,124.66
8768.26,12,360.25,449.72
1555.43,16,317.47,290.92
23170.75,9,221.64,391.24
5037.03,5,332.57,42.38
17505.29,14,126.36,438.62
43653.19,2,349.8,318.17
29960.17,16,950.91,58.06
39309.51,16,858.44,430.34
49728.93,14,345.84,329.84
11156.62,12,884.63,237.38
1285.68,19,425.4,267.14
8957.86,5,887.21,77.75
18137.93,9,893.58,330.0
21177.37,10,604.96,65.06
11784.91,6,408.89,458.39
18561.24,18,622.19,443.13
45420.85,1,626.12,190.47
2498.38,7,129.1,124.41
28187.56,19,559.15,31.25
45097.11,6,432.3,32.22
47815.74,2,692.14,177.06
16935.37,6,186.97,467.08
38722.2,16,770.69,388.71
45211.13,15,782.0,421.59
14230.33,10,599.48,155.55
40502.86,7,934.23,135.1
41489.71,17,898.42,229.39
31427.01,15,574.82,103.98
43600.23,10,961.67,317.99
47692.31,10,799.96,155.38
2509.36,16,448.63,320.99
49202.66,7,942.83,24.89
27211.87,6,118.14,476.24
45329.13,13,280.03,396.68
46164.81,10,41.88,180.67
44767.94,19,362.84,456.21
33639.36,1,85.57,125.03
23371.4,15,520.69,79.5
9805.43,6,749.23,397.69
3694.72,4,527.09,85.2
45367.03,14,342.53,256.54
22293.71,15,230.73,472.61
12817.24,14,863.51,196.06
4526.13,2,519.27,454.08
42572.76,2,385.52,482.47
13175.57,5,686.18,192.05
7126.74,17,425.12,493.05
25576.66,16,838.36,258.28
32633.01,5,554.33,468.89
9239.52,19,271.23,272.44
656.73,13,964.88,41.8
44858.62,11,313.63,244.39
7528.46,8,789.07,92.23
33462.24,12,143.74,216.93
17608.85,12,432.35,69.15
39326.35,3,861.33,109.94
38779.65,8,743.9,85.42
12709.41,11,140.27,114.02
17006.38,14,325.06,171.23
6487.71,2,178.18,90.63
11587.95,12,875.51,160.05
35946.62,18,90.39,26.36
26238.34,17,115.28,176.71
4591.9,13,189.95,331.39
46357.63,11,311.71,339.63
29066.67,19,36.58,54.89
43969.68,15,810.35,432.89
35251.27,11,363.82,225.71
5696.47,15,620.18,295.35
17863.61,14,389.3,258.71
29546.31,6,396.51,494.77
36996.64,10,867.1,235.6
16560.11,10,295.63,29.22
9966.28,16,65.26,131.16
30739.72,7,402.23,108.65
17331.2,4,28.79,177.56
6075.47,4,484.25,404.81
35247.8,18,317.3,136.94
43956.77,9,573.5,280.09
17297.46,12,923.63,430.66
28663.54,11,75.83,409.49
28056.79,4,170.59,441.72
49573.12,10,809.8,240.81
46946.96,9,915.75,442.15
23525.51,13,146.76,441.17
15887.65,17,434.71,10.78
35682.22,17,633.4,324.47
2023.63,10,199.61,28.77
36113.95,1,169.26,390.17
3008.02,8,847.88,460.68
33673.2,17,60.61,393.57
32627.42,6,820.71,301.21
33464.14,17,76.39,201.86
42798.36,13,14.26,388.58
46385.11,2,257.96,322.24
18335.7,5,825.34,444.57
27942.23,15,584.24,128.36
36055.45,2,310.34,36.85
33068.21,1,675.1,410.67
44692.67,9,252.06,75.82
27108.53,15,256.48,291.61
29198.53,17,116.41,152.53
45985.45,3,33.31,115.68
4503.11,16,691.61,58.37
45537.91,10,593.22,173.3
18442.47,5,969.73,180.84
22308.95,7,370.6,203.31
14080.93,5,595.97,375.44
26462.12,1,219.66,102.33
38506.88,12,444.43,301.56
28404.81,14,677.12,392.34
38016.68,10,660.7,316.62
40610.79,5,142.71,315.72
32909.0,12,455.22,421.09
48659.56,4,980.64,152.51
38528.78,5,665.86,398.84
8818.0,19,75.66,116.77
47083.17,15,147.46,150.54
7438.35,8,387.67,274.12
38924.94,7,943.39,240.5
15039.89,18,185.63,470.05
17224.81,11,206.84,212.11
35444.04,2,901.54,95.23
36903.78,2,985.31,19.72
35226.21,11,14.67,329.71
29531.15,14,891.13,462.3
38700.74,9,159.83,38.68
35009.37,14,526.19,378.25
45091.75,9,908.69,54.56
19732.76,1,289.56,224.53
19849.25,3,99.72,294.49
2238.87,18,608.11,255.95
38804.34,1,872.36,384.04
14605.69,4,590.63,149.69
26577.65,1,603.7,356.03
31820.55,4,873.87,235.67
33054.03,10,344.03,112.12
44537.33,8,575.26,47.73
15607.91,14,553.82,39.7
21206.83,8,777.3,474.17
33436.77,5,197.5,290.25
9096.19,18,31.1,494.91
36101.31,10,932.66,314.18
2033.93,5,963.2,122.43
26110.19,8,846.16,406.56
3068.1,2,921.95,236.53
31918.11,13,417.2,339.6
23415.44,18,996.9,56.28
7637.82,13,514.64,441.72
12971.45,13,507.61,397.21
39658.24,5,308.52,473.92
41858.74,11,814.58,142.37
43950.25,6,286.3,89.08
15030.46,19,28.07,210.97
33554.28,19,788.68,390.57
5624.13,7,315.02,485.06
28997.69,6,993.58,273.94
27396.98,18,777.95,242.21
26143.22,14,78.39,9.42
4101.65,1,83.24,133.54
42308.78,2,656.4,176.27
44002.67,7,597.31,346.76
27181.77,18,941.58,451.2
33591.44,14,608.79,336.94
489.75,9,268.87,205.82
30240.96,1,666.4,396.11
33269.97,16,323.02,475.02
43263.7,9,609.23,183.87
22755.64,19,989.59,18.18
19822.05,2,845.63,248.29
24354.0,5,517.57,275.32
37188.86,8,513.58,8.84
16596.75,12,460.34,282.1
43702.77,15,161.08,296.3
33197.71,2,152.52,229.19
32900.03,4,11.87,66.98
17223.75,16,253.22,392.23
15900.36,15,954.1,273.33
11955.6,11,315.01,143.53
49009.11,9,770.29,147.47
26005.7,5,289.14,38.93
14887.42,19,390.53,427.78
25856.47,4,132.32,23.69
18917.67,5,307.35,118.87
46620.65,11,282.09,388.13
15089.38,9,490.68,327.99
4926.67,6,782.33,57.13
19070.4,14,983.98,298.52
18210.06,1,742.61,485.02
4491.83,1,54.86,19.81
403.45,5,165.49,274.17
30405.91,17,570.77,27.39
28498.21,3,795.11,55.89
25034.02,4,466.02,482.95
37619.06,3,901.31,59.8
13031.14,10,143.36,103.6
25561.76,16,683.45,307.96
22237.69,14,991.4,382.11
3619.47,3,841.69,413.25
5453.74,16,306.46,297.59
26848.32,17,950.99,126.73
43377.42,11,152.57,177.98
41918.55,9,567.54,87.75
10796.39,6,465.35,8.05
40514.16,7,408.3,278.08
5206.41,1,235.36,384.91
38743.93,4,553.02,167.23
34854.57,15,973.75,196.74
26438.95,18,819.37,88.58
30403.17,1,758.83,406.61
9453.04,6,328.28,283.34
37203.84,5,353.71,309.22
42902.33,16,207.45,381.53
22379.78,5,401.16,88.09
9267.4,14,817.57,257.32
16745.8,2,598.91,48.9
33902.92,14,537.22,343.57
11609.97,3,257.42,247.23
19823.75,7,67.26,115.54
25698.45,3,620.86,226.78
10364.59,7,533.5,4.59
900.36,15,125.34,142.9
30510.91,12,409.06,257.31
21917.84,2,117.01,219.19
30166.56,7,494.09,243.72
15695.96,13,491.33,476.36
6998.72,8,947.46,198.59
27695.9,7,732.13,305.07
23596.3,8,484.74,479.69
44018.9,8,620.7,181.57
2400.55,14,294.91,83.0
30773.48,17,576.93,162.53
27794.36,16,432.4,345.85
22523.18,11,666.69,351.44
39485.55,1,599.96,220.5
30638.39,14,688.51,159.18
24893.3,11,957.01,493.99
23099.04,7,942.32,223.08
36349.27,5,662.11,332.15
28458.73,12,565.42,414.79
36295.68,8,361.36,443.96
47479.61,15,657.06,453.3
28229.39,16,501.05,478.08
14400.21,1,920.61,152.74
48945.38,13,62.86,126.67
32483.28,13,825.75,297.24
22775.59,14,42.1,465.79
35953.15,9,923.9,221.06
16577.84,16,710.41,383.82
3902.97,13,897.36,120.1
23412.77,10,459.38,39.03
41641.54,13,211.74,62.96
6794.87,13,958.68,477.8
46925.35,5,236.12,162.55
49552.2,4,553.28,86.07
32398.9,14,324.07,472.98
33960.56,8,736.41,124.93
481.86,4,803.54,455.91
49473.47,13,603.11,422.68
49621.05,2,511.98,226.44
44177.83,19,749.83,29.06
47403.08,15,344.28,360.71
12734.18,18,205.11,88.72
2667.97,4,926.89,377.59
42748.65,18,440.67,397.51
3233.03,9,345.12,426.57
17792.26,2,372.61,287.35
42686.93,10,979.5,422.58
8296.97,15,288.08,45.72
28494.42,10,25.8,270.63
31398.3,11,684.24,114.49
18382.05,18,763.9,131.19
32226.8,4,729.16,143.22
47322.39,19,444.46,210.87
14245.83,10,930.96,261.68
32137.09,11,277.52,98.28
2338.85,6,396.01,197.55
33973.17,5,317.48,40.72
17665.66,17,761.27,89.88
42860.79,19,284.53,307.97
46224.15,16,871.52,125.68
39796.58,7,137.91,94.54
12681.92,4,419.69,161.73
27475.1,7,539.91,338.21
36131.25,3,529.44,184.66
25917.45,19,640.87,384.13
34066.88,3,524.84,66.3
34771.39,18,675.5,133.81
10356.83,2,821.37,469.65
15462.85,6,268.78,192.35
30316.82,7,782.59,257.25
32155.61,5,246.54,237.12
16438.98,14,508.22,461.94
49671.98,2,816.15,331.17
28295.96,8,441.89,410.43
25346.98,12,538.51,268.11
7442.43,9,517.67,136.16
23078.45,18,595.78,373.5
27236.66,1,645.84,414.8
2023.54,19,630.12,107.34
11528.84,15,27.94,462.17
34406.96,12,246.14,381.8
35320.05,6,274.14,327.58
49392.55,11,431.14,370.63
27941.02,4,406.32,203.5
27421.72,12,91.17,190.86
46515.67,19,439.5,383.37
11881.86,15,487.64,362.56
11523.93,8,974.93,163.65
13543.58,12,179.32,400.19
16648.76,4,222.64,397.11
5189.2,16,610.77,423.89
27289.11,19,359.15,241.7
2159.94,13,27.47,189.16
20408.5,14,481.21,252.33
21259.31,15,978.92,48.71
12741.12,17,440.38,414.39
22325.22,14,606.42,486.23
22291.43,13,714.48,100.07
47484.86,2,769.53,489.02
22421.23,15,19.92,179.12
914.4,18,934.21,491.4
8978.28,8,344.08,268.7
28064.61,7,814.31,476.13
15769.43,6,89.44,322.3
24682.13,12,446.06,340.34
3227.46,16,825.64,84.6
16081.39,3,738.44,151.1
28680.33,8,426.59,168.31
6852.03,19,981.9,497.82
42638.94,13,723.56,468.97
15000.5,10,177.2,373.77
5720.27,11,19.31,164.33
33368.68,11,109.64,206.8
37673.97,12,639.64,384.92
1750.5,17,904.78,25.86
43498.38,19,270.31,452.85
12727.4,13,591.14,216.92
37704.15,15,785.99,411.52
29118.39,11,548.14,70.18
44504.6,7,170.9,147.74
33366.97,11,125.71,145.06
30388.02,19,985.33,377.92
1289.41,4,92.94,407.87
9628.62,13,598.41,452.56
843.27,18,535.84,263.87
34878.18,4,461.48,176.49
40850.76,19,81.64,394.42
1225.16,3,85.45,493.35
15568.46,6,826.59,51.15
5141.0,6,856.13,485.47
7293.63,12,812.26,238.14
45854.22,12,428.65,304.41
27432.86,19,505.86,227.8
24330.75,7,85.29,117.26
39043.25,19,172.51,342.34
28790.56,19,606.52,5.4
42573.23,16,429.95,458.81
18209.51,16,406.09,15.8
4617.94,19,525.52,270.58
38794.74,7,295.0,440.39
29416.82,17,228.72,270.21
19473.32,1,780.65,296.51
17267.09,10,214.47,219.68
28379.24,7,794.51,422.08
20519.79,18,499.74,381.86
10653.93,1,117.4,197.3
18484.13,4,572.24,296.9
23604.43,8,506.68,485.4
19730.4,4,307.37,326.28
9103.05,6,523.06,289.86
7214.73,4,287.58,36.79
6327.36,13,131.23,98.73
6366.79,15,821.84,186.99
640.7,5,775.17,77.46
43456.95,10,66.11,490.12
47466.03,6,394.74,7.35
38559.63,9,469.25,16.34
24549.26,16,746.52,12.17
4119.51,10,232.94,243.02
28216.99,9,317.78,38.18
17111.77,12,345.55,416.46
48141.76,5,784.25,260.91
862.57,12,144.73,464.86
28273.81,1,532.61,65.35
13503.25,15,674.77,459.01
17969.07,13,610.46,430.33
24205.47,19,935.91,489.79
27144.15,3,778.7,9.32
48550.02,7,179.83,399.25
49387.89,13,635.84,254.76
25257.42,15,26.19,91.68
33088.31,11,281.72,311.03
1236.07,7,355.97,140.84
37124.27,3,432.41,211.28
2241.08,9,450.44,371.86
26314.32,18,453.08,370.24
38879.33,6,692.07,217.69
9631.54,15,497.04,147.55
15568.5,13,838.38,297.64
3013.72,10,16.55,283.27
32573.95,2,587.66,405.14
37120.79,6,378.31,263.14
32337.68,10,524.09,415.19
28633.01,13,190.15,163.28
15423.12,6,400.99,478.43
49452.25,13,434.87,173.62
25074.85,7,460.34,251.58
14904.23,13,459.73,256.41
46360.3,4,857.5,71.61
39434.08,8,288.31,418.65
41406.49,4,343.98,401.53
32293.39,2,910.8,193.65
33037.72,13,161.93,405.54
43652.5,12,691.89,419.97
27218.04,16,165.3,371.43
38421.84,6,74.06,330.12
43277.15,13,92.04,384.69
22047.37,6,551.46,298.42
7118.85,19,27.53,265.71
36650.5,14,514.38,158.13
19063.03,18,197.24,194.59
16911.04,12,363.82,110.91
22531.66,2,642.63,259.19
10576.27,8,634.4,153.85
17448.05,10,122.35,258.7
34908.25,19,480.54,70.78
48243.94,1,962.83,190.41
45940.97,13,220.63,304.36
39225.49,11,775.1,281.97
24778.79,19,869.62,36.04
7216.93,4,55.59,172.2
7916.86,9,153.55,276.0
15925.78,3,414.5,407.82
46219.37,7,121.74,336.71
13827.85,13,960.8,376.15
6668.17,12,337.9,298.28
35217.62,15,796.09,464.01
25737.43,6,100.24,485.88
15195.21,13,681.95,205.24
42568.16,15,763.74,283.35
24997.93,17,165.48,257.31
5103.65,15,118.11,257.89
17633.79,14,960.74,273.23
22003.18,19,743.44,234.23
44001.11,18,166.0,303.77
49448.0,11,373.55,358.11
12354.77,1,322.8,145.88
12101.39,2,159.44,199.3
39589.76,4,352.61,61.61
7640.31,17,756.08,342.45
5939.81,4,256.11,97.76
47388.08,11,734.81,172.03
4051.51,4,375.01,343.25
24330.8,9,880.29,58.66
28574.99,10,664.33,371.48
49769.3,4,429.57,375.21
12733.49,13,504.56,75.25
33456.77,7,750.75,15.17
23784.04,2,172.37,331.4
32037.93,16,929.57,104.08
14552.7,8,891.01,290.65
14061.88,13,821.76,47.32
44971.02,5,504.22,16.05
13880.23,1,338.91,425.32
17726.74,13,347.74,94.57
39653.75,14,202.96,149.72
35351.98,10,409.75,78.3
2940.83,17,32.0,464.56
32981.92,16,665.74,219.41
41764.75,18,413.42,258.27
30537.78,12,109.32,147.35
22247.39,5,38.48,392.77
33806.92,3,429.87,196.75
22149.5,17,690.41,451.71
37054.36,12,901.56,128.77
12245.8,13,194.46,493.21
7564.06,11,58.26,208.89
9382.36,18,809.9,406.13
18551.87,15,61.63,492.82
45381.83,10,522.16,110.44
26678.15,18,638.52,195.9
27470.34,15,14.05,298.77
24702.09,17,939.78,279.69
9058.73,17,787.95,0.29
1085.36,12,777.91,96.06
10056.61,1,774.34,206.54
21108.76,8,407.6,279.15
21969.05,2,665.79,150.43
4009.59,7,233.16,374.6
890.74,4,597.26,278.72
25944.89,12,115.89,372.21
27418.72,19,56.18,266.9
28934.01,19,430.65,385.6
8088.96,15,103.43,224.02
37081.84,17,503.72,399.08
24223.43,4,979.95,375.82
49989.52,9,646.65,28.22
19180.18,16,104.15,131.14
24145.71,9,961.03,484.82
13287.21,1,319.59,37.8
27432.85,11,648.96,241.62
9465.47,4,170.92,252.3
30607.4,12,41.75,113.32
7135.63,12,421.35,14.51
24310.88,10,193.46,27.49
39959.57,5,220.77,439.95
31422.71,4,613.35,140.56
4064.9,3,280.08,6.84
27782.27,17,566.03,333.84
18475.55,19,898.2,443.7
49535.89,19,97.78,410.0
1986.61,9,196.86,51.86
31938.71,13,356.69,227.41
2065.12,17,651.83,249.87
31826.91,6,16.26,291.97
33831.07,12,969.52,372.88
26753.26,8,531.32,134.89
12331.03,3,657.01,368.22
30643.48,19,53.62,123.8
32009.34,15,420.93,365.91
23761.69,8,389.12,135.76
24196.56,12,416.6,87.87
22053.92,1,773.9,175.79
13539.66,15,211.57,251.22
42768.81,3,950.97,327.75
25186.5,9,497.82,339.07
8293.47,1,944.14,318.39
10179.1,17,272.59,110.08
10482.63,6,262.98,2.58
48514.32,10,115.91,395.84
14270.4,9,979.13,321.13
36889.51,14,980.97,16.89
14016.67,19,937.77,84.84
38186.13,11,739.11,325.5
15711.97,8,61.25,299.71
3610.84,8,694.67,164.13
13545.88,6,253.93,160.62
10469.24,3,672.22,449.63
8524.23,12,358.69,334.48
34199.38,6,424.04,113.74
32950.02,2,756.19,407.5
19302.37,7,257.79,421.04
11609.02,4,362.53,113.58
41066.36,17,366.33,480.23
23102.83,3,363.59,446.5
13719.92,6,530.45,118.92
18164.01,7,905.48,460.64
21414.8,2,534.54,495.86
34032.62,12,211.72,107.22
42043.72,3,957.39,306.26
12120.46,1,848.69,54.16
41256.69,5,665.33,459.88
21512.96,19,841.84,160.75
41311.48,9,263.08,150.16
25954.2,9,267.0,153.38
5814.79,1,728.99,183.35
30273.83,5,640.44,403.41
4729.52,12,432.57,58.83
47091.3,8,164.47,211.4
21743.03,6,300.4,234.81
23114.87,19,890.54,149.48
41850.97,6,301.89,340.09
17749.16,14,380.37,92.03
29621.3,12,858.35,174.09
35832.98,10,883.54,479.28
45339.29,9,644.74,442.37
21039.27,19,658.72,352.1
45554.16,18,771.07,50.82
43173.86,17,918.29,420.69
37802.02,6,55.47,17.71
1484.17,14,119.89,471.48
15734.43,4,177.38,114.59
46392.63,5,944.19,384.75
18187.64,6,88.42,376.86
18030.83,16,381.76,228.01
21521.63,1,84.51,210.65
17624.87,17,139.44,68.58
43365.13,13,396.57,110.64
43532.53,19,717.75,329.24
27533.71,14,101.03,33.12
26885.28,13,808.54,230.28
2817.37,19,697.02,350.21
32685.54,9,421.58,477.03
19818.44,12,854.99,283.48
5005.05,4,234.48,289.73
34872.66,2,447.55,160.09
33893.85,3,454.16,230.6
37884.01,3,859.45,45.77
12346.91,13,90.54,187.42
17774.98,3,858.96,493.18
39078.81,3,997.29,468.19
17981.21,3,618.41,218.44
7281.42,10,897.92,253.73
35468.81,5,820.61,438.83
1624.23,5,402.89,110.63
12532.19,17,337.35,101.73
25011.88,13,824.32,328.99
18450.48,18,857.91,261.75
36809.82,10,195.5,27.18
44439.11,11,545.5,281.27
1817.53,11,725.76,414.53
41455.45,16,377.42,499.71
28961.58,1,679.73,356.0
44426.86,3,503.97,214.39
27653.04,19,152.56,273.15
47872.49,16,850.72,453.06
2179.84,8,315.54,346.6
30265.57,17,32.13,419.9
42527.1,7,361.75,465.68
22883.04,10,795.2,69.01
2838.01,7,92.71,196.94
28430.59,4,982.43,314.52
43883.63,15,914.52,412.55
23250.04,19,751.72,284.09
43689.92,6,116.56,205.88
874.15,5,119.36,164.53
13492.87,15,694.2,406.27
22498.15,11,242.02,186.86
33885.36,2,95.0,447.44
25177.45,9,373.77,499.44
45342.12,2,31.11,21.18
